! Tabulated data for the complex refractive index of seawater in the range 0.962-14999.6 cm^-1 (28.8-449677 GHz)
! Pure water refractive indices are based primarily on data at 273 K and 298 K from
! Rowe et al., J. Geophys. Res. 125 (2020) 10.1029/2020JD032624.
! Data from Pinkley and Williams, J. Opt. Soc. Am., 66, 554-558 (1976) are used to supply a correction to pure
! water values due to ocean salinity. The salinity correction is interpolated onto the Rowe et al. spectral
! grid - the correction is only considered reliable in the range 500-5000 cm^-1 and is elsewhere set to zero.
! The temperature dependent data of Newman et al., Q. J. R. Meteorol. Soc., 131, 2539-2557 (2005)
! are used for the interval 770-1230 cm^-1. Newman et al. seawater data are converted to pure water equivalents
! by subtracting the correction of Pinkley and Williams - these values are merged with the Rowe et al. data
! outside this range over an interval of 250 cm^-1.
! The refractive index is modelled to vary linearly with temperature. For water temperature T in degrees C,
!   pure water refractive index (real) n(T) = n_T0 + (T - 0.0)*coef_n for n_T0 at 0.0 degC
!   pure water refractive index (imag) k(T) = k_T0 + (T - 0.0)*coef_k for k_T0 at 0.0 degC
! where n_T0, k_T0 are the real and imaginary parts of the refractive index at 0.0 degrees C (273.15 K) and
! coef_n, coef_k are coefficients describing the linear change in each per 1.0 degree C change in temperature.
! The salinity correction of Pinkley and Williams is added to pure water values at temperature T:
!   salt water refractive index (real) n(T,SSS) = n(T) + n_salt_corr*(SSS/standard_salinity)
!   salt water refractive index (imag) k(T,SSS) = k(T) + k_salt_corr*(SSS/standard_salinity)
! where the sea surface salinity (SSS) is in psu (g/kg). Pinkley and Williams (1976) used standard sea water
! according to the prescription of Lyman and Fleming, J. Marine Res., 3, 134 (1940). Table VII in
! Lyman and Fleming gives a sum standard_salinity = 34.482 g/kg by which SSS is scaled.
! Newman et al. investigated how the difference in saltwater versus pure water emissivity varied with
! temperature and found no significant temperature dependence of the salinity correction.
!
! wavenumber (cm^-1),  n_T0,           k_T0,          coef_n,         coef_k,      n_salt_corr,    k_salt_corr
  7.81006040e+01  1.99383209e+00  3.48473321e-01  3.25267121e-04  3.99287276e-03  0.00000000e+00  0.00000000e+00
  7.90648370e+01  1.99365142e+00  3.49887312e-01  2.64101532e-04  3.94501195e-03  0.00000000e+00  0.00000000e+00
  8.00290710e+01  1.99346709e+00  3.51312352e-01  2.14572193e-04  3.90001533e-03  0.00000000e+00  0.00000000e+00
  8.09933040e+01  1.99320924e+00  3.52737852e-01  1.56296027e-04  3.85814598e-03  0.00000000e+00  0.00000000e+00
  8.19575380e+01  1.99295314e+00  3.54163864e-01  1.09630846e-04  3.81962719e-03  0.00000000e+00  0.00000000e+00
  8.29217720e+01  1.99263836e+00  3.55975823e-01  5.37039012e-05  3.76955180e-03  0.00000000e+00  0.00000000e+00
  8.38860050e+01  1.99232483e+00  3.57819996e-01  7.55534930e-06  3.72104154e-03  0.00000000e+00  0.00000000e+00
  8.48502390e+01  1.99191177e+00  3.59664554e-01 -4.55012479e-05  3.67509309e-03  0.00000000e+00  0.00000000e+00
  8.58144720e+01  1.99149174e+00  3.61509547e-01 -8.84283783e-05  3.63211454e-03  0.00000000e+00  0.00000000e+00
  8.67787060e+01  1.99096424e+00  3.63690267e-01 -1.37700367e-04  3.57811558e-03  0.00000000e+00  0.00000000e+00
  8.77429400e+01  1.99041912e+00  3.65920232e-01 -1.76510256e-04  3.52508040e-03  0.00000000e+00  0.00000000e+00
  8.87071730e+01  1.98973666e+00  3.68150611e-01 -2.20236891e-04  3.47473776e-03  0.00000000e+00  0.00000000e+00
  8.96714070e+01  1.98901578e+00  3.70381479e-01 -2.52832319e-04  3.42766145e-03  0.00000000e+00  0.00000000e+00
  9.06356410e+01  1.98819615e+00  3.72769495e-01 -2.92358255e-04  3.37849960e-03  0.00000000e+00  0.00000000e+00
  9.15998740e+01  1.98733564e+00  3.75219582e-01 -3.23710438e-04  3.32941477e-03  0.00000000e+00  0.00000000e+00
